"Season_End_Year","Squad","Comp","Player","Nation","Pos","Age","Born","Mins_Per_90","Att","Live_Pass","Dead_Pass","FK_Pass","TB_Pass","Sw_Pass","Crs_Pass","TI_Pass","CK_Pass","In_Corner","Out_Corner","Str_Corner","Cmp_Outcomes","Off_Outcomes","Blocks_Outcomes","Url"
2024,"Lecce","Serie A","Pontus Almqvist","SWE","FW,MF","24",1999,23.4,478,472,6,2,1,0,21,3,1,1,0,0,351,0,19,"https://fbref.com/en/players/0917188a/Pontus-Almqvist"
2024,"Lecce","Serie A","Lameck Banda","ZAM","FW","22",2001,15,342,325,15,2,1,2,51,4,9,5,2,0,250,2,14,"https://fbref.com/en/players/8a6de8c7/Lameck-Banda"
2024,"Lecce","Serie A","Federico Baschirotto","ITA","DF","26",1996,36.6,1808,1668,136,66,0,10,3,9,0,0,0,0,1516,4,10,"https://fbref.com/en/players/5a08ee41/Federico-Baschirotto"
2024,"Lecce","Serie A","Medon Berisha","ALB","FW,MF","19",2003,2.3,98,91,7,3,0,2,3,0,3,2,1,0,84,0,1,"https://fbref.com/en/players/9d376bef/Medon-Berisha"
2024,"Lecce","Serie A","Alexis Blin","FRA","MF","26",1996,18.2,779,744,30,18,1,2,11,8,0,0,0,0,671,5,9,"https://fbref.com/en/players/c69ef855/Alexis-Blin"
2024,"Lecce","Serie A","Rareș-Cătălin Burnete","ROU","FW","19",2004,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"https://fbref.com/en/players/7c4b4e36/Rares-Catalin-Burnete"
2024,"Lecce","Serie A","Jeppe Corfitzen","DEN","FW","18",2004,0.1,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,"https://fbref.com/en/players/3f7e5a98/Jeppe-Corfitzen"
2024,"Lecce","Serie A","Federico Di Francesco","ITA","FW,MF","29",1994,0.2,8,8,0,0,0,0,1,0,0,0,0,0,6,0,0,"https://fbref.com/en/players/1fca9171/Federico-Di-Francesco"
2024,"Lecce","Serie A","Patrick Dorgu","DEN","DF,MF","18",2004,17.4,729,612,115,19,0,5,41,91,5,0,0,0,582,2,16,"https://fbref.com/en/players/e6536124/Patrick-Dorgu"
2024,"Lecce","Serie A","Wladimiro Falcone","ITA","GK","28",1995,38,1145,836,305,57,0,2,0,0,0,0,0,0,778,4,0,"https://fbref.com/en/players/9f5a610b/Wladimiro-Falcone"
2024,"Lecce","Serie A","Antonino Gallo","ITA","DF","23",2000,27.7,1408,1087,313,49,0,9,138,249,15,1,7,0,995,8,37,"https://fbref.com/en/players/c74d63ac/Antonino-Gallo"
2024,"Lecce","Serie A","Valentin Gendrey","FRA","DF","23",2000,33.8,1380,1030,347,31,4,2,61,316,0,0,0,0,1031,3,32,"https://fbref.com/en/players/822ed0ec/Valentin-Gendrey"
2024,"Lecce","Serie A","Joan Gonzàlez","ESP","MF","21",2002,14.3,463,444,16,5,0,7,10,5,0,0,0,0,348,3,10,"https://fbref.com/en/players/f025eade/Joan-Gonzalez"
2024,"Lecce","Serie A","Mohamed Kaba","FRA","MF","21",2001,15.3,438,414,21,7,1,1,7,2,0,0,0,0,349,3,7,"https://fbref.com/en/players/517cfb19/Mohamed-Kaba"
2024,"Lecce","Serie A","Nikola Krstović","MNE","FW","23",2000,26.4,526,476,48,1,5,2,4,7,0,0,0,0,354,2,20,"https://fbref.com/en/players/473803c9/Nikola-Krstovic"
2024,"Lecce","Serie A","Marcin Listkowski","POL","FW","25",1998,0.1,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,"https://fbref.com/en/players/a3695ac2/Marcin-Listkowski"
2024,"Lecce","Serie A","Remi Oudin","FRA","MF,FW","26",1996,20.2,804,626,173,66,2,19,156,17,87,44,31,0,497,5,21,"https://fbref.com/en/players/ea02beaf/Remi-Oudin"
2024,"Lecce","Serie A","Roberto Piccoli","ITA","FW","22",2001,15.3,246,229,16,0,1,1,6,1,0,0,0,0,147,1,9,"https://fbref.com/en/players/1cadaf34/Roberto-Piccoli"
2024,"Lecce","Serie A","Santiago Pierotti","ARG","MF,FW","22",2001,2.2,67,65,1,0,0,0,4,0,0,0,0,0,48,1,2,"https://fbref.com/en/players/ec315772/Santiago-Pierotti"
2024,"Lecce","Serie A","Marin Pongračić","CRO","DF","25",1997,35.8,1872,1701,166,139,0,10,1,5,0,0,0,0,1583,5,9,"https://fbref.com/en/players/2a6cd437/Marin-Pongracic"
2024,"Lecce","Serie A","Hamza Rafia","TUN","MF","24",1999,13.4,504,469,34,12,4,4,38,4,14,5,7,0,359,1,18,"https://fbref.com/en/players/6b587d3d/Hamza-Rafia"
2024,"Lecce","Serie A","Ylber Ramadani","ALB","MF","27",1996,33,1250,1229,19,17,3,6,14,2,0,0,0,0,991,2,27,"https://fbref.com/en/players/ef3c876b/Ylber-Ramadani"
2024,"Lecce","Serie A","Nicola Sansone","ITA","FW,MF","31",1991,8.5,277,253,22,6,1,5,28,0,16,8,7,0,207,2,5,"https://fbref.com/en/players/7eb97a8e/Nicola-Sansone"
2024,"Lecce","Serie A","Gabriel Strefezza","BRA","FW","26",1997,12.4,412,352,57,19,3,6,42,10,22,7,2,0,300,3,9,"https://fbref.com/en/players/ac4a4508/Gabriel-Strefezza"
2024,"Lecce","Serie A","Ahmed Touba","ALG","DF","25",1998,3.1,137,125,12,3,0,0,0,0,0,0,0,0,115,0,1,"https://fbref.com/en/players/f25de136/Ahmed-Touba"
2024,"Lecce","Serie A","Lorenzo Venuti","ITA","DF","28",1995,4,219,176,43,5,0,1,10,38,0,0,0,0,174,0,6,"https://fbref.com/en/players/983ff2c7/Lorenzo-Venuti"
2024,"Lens","Ligue 1","Salis Abdul Samed","GHA","MF","23",2000,16.9,895,875,18,17,0,1,3,1,0,0,0,0,796,2,17,"https://fbref.com/en/players/82464ce3/Salis-Abdul-Samed"
2024,"Lens","Ligue 1","Ruben Aguilar","FRA","DF","30",1993,21.4,1282,1094,185,17,3,1,75,168,0,0,0,0,1044,3,35,"https://fbref.com/en/players/3dd738a1/Ruben-Aguilar"
2024,"Lens","Ligue 1","Neil El Aynaoui","FRA","MF","22",2001,17.4,670,660,9,8,2,0,7,1,0,0,0,0,576,1,6,"https://fbref.com/en/players/17e1261b/Neil-El-Aynaoui"
2024,"Lens","Ligue 1","Jhoanner Chávez","ECU","DF","21",2002,5.3,222,173,49,2,0,2,13,47,0,0,0,0,173,0,8,"https://fbref.com/en/players/649b57e9/Jhoanner-Chavez"
2024,"Lens","Ligue 1","Oscar Cortés","COL","FW,MF","19",2003,0.5,26,26,0,0,0,0,2,0,0,0,0,0,18,0,0,"https://fbref.com/en/players/d2c12fe0/Oscar-Cortes"
2024,"Lens","Ligue 1","David Pereira da Costa","POR","MF","22",2001,16.6,726,664,56,15,3,0,77,3,38,14,22,0,570,6,19,"https://fbref.com/en/players/59948ef7/David-Pereira-da-Costa"
2024,"Lens","Ligue 1","Kevin Danso","AUT","DF","24",1998,29.5,1719,1602,114,70,0,3,3,7,0,0,0,0,1508,3,7,"https://fbref.com/en/players/6e33125f/Kevin-Danso"
2024,"Lens","Ligue 1","Andy Diouf","FRA","MF","20",2003,14.6,737,689,45,13,1,0,47,0,32,15,14,0,591,3,27,"https://fbref.com/en/players/9b5237b1/Andy-Diouf"
2024,"Lens","Ligue 1","Przemysław Frankowski","POL","DF","28",1995,24.4,1320,1108,206,8,3,5,118,188,10,3,4,0,1008,6,38,"https://fbref.com/en/players/00a8d210/Przemyslaw-Frankowski"
2024,"Lens","Ligue 1","Angelo Fulgini","FRA","MF","26",1996,15.3,789,661,113,29,10,5,114,8,74,34,35,0,569,15,15,"https://fbref.com/en/players/4b96c347/Angelo-Fulgini"
2024,"Lens","Ligue 1","Jonathan Gradit","FRA","DF","30",1992,23.5,1383,1335,43,42,1,14,17,1,0,0,0,0,1181,5,8,"https://fbref.com/en/players/06c48679/Jonathan-Gradit"
2024,"Lens","Ligue 1","Morgan Guilavogui","GUI","FW,MF","25",1998,6.3,222,213,7,0,0,0,5,1,0,0,0,0,166,2,9,"https://fbref.com/en/players/79b51257/Morgan-Guilavogui"
2024,"Lens","Ligue 1","Massadio Haïdara","MLI","DF","30",1992,8.2,431,373,56,12,0,3,22,42,0,0,0,0,358,2,11,"https://fbref.com/en/players/5167c97e/Massadio-Haidara"
2024,"Lens","Ligue 1","Julien Le Cardinal","FRA","DF","25",1997,0.6,32,27,5,1,0,0,4,4,0,0,0,0,23,0,1,"https://fbref.com/en/players/547a72ad/Julien-Le-Cardinal"
2024,"Lens","Ligue 1","Jean-Louis Leca","FRA","GK","37",1985,1,26,20,6,2,0,0,0,0,0,0,0,0,16,0,1,"https://fbref.com/en/players/edbe46dc/Jean-Louis-Leca"
2024,"Lens","Ligue 1","Deiver Machado","COL","DF","29",1993,12.5,488,396,91,3,0,0,29,87,0,0,0,0,383,1,17,"https://fbref.com/en/players/b3f8bdef/Deiver-Machado"
2024,"Lens","Ligue 1","Faitout Maouassa","FRA","MF,DF","25",1998,0.8,29,20,9,0,0,0,3,8,1,0,1,0,20,0,1,"https://fbref.com/en/players/e54a9890/Faitout-Maouassa"
2024,"Lens","Ligue 1","Facundo Medina","ARG","DF","24",1999,30.2,2112,2018,90,79,6,10,20,9,0,0,0,0,1823,4,27,"https://fbref.com/en/players/6f5ec8bb/Facundo-Medina"
2024,"Lens","Ligue 1","Nampalys Mendy","SEN","MF","31",1992,11.7,653,637,14,13,3,3,7,1,0,0,0,0,577,2,4,"https://fbref.com/en/players/1598599e/Nampalys-Mendy"
2024,"Lens","Ligue 1","Wesley Saïd","FRA","FW,MF","28",1995,11.3,268,239,27,1,2,1,15,5,0,0,0,0,193,2,3,"https://fbref.com/en/players/90fcf472/Wesley-Said"
2024,"Lens","Ligue 1","Brice Samba","FRA","GK","29",1994,33,1122,864,254,84,1,2,0,0,0,0,0,0,880,4,1,"https://fbref.com/en/players/60d90c55/Brice-Samba"
2024,"Lens","Ligue 1","Ayanda Sishuba","BEL","MF,FW","18",2005,0.7,14,14,0,0,0,0,0,0,0,0,0,0,12,0,0,"https://fbref.com/en/players/6fd76804/Ayanda-Sishuba"
2024,"Lens","Ligue 1","Florian Sotoca","FRA","MF,FW","32",1990,28.9,1445,1361,74,11,12,8,95,55,2,0,0,0,1071,10,47,"https://fbref.com/en/players/7a42d0df/Florian-Sotoca"
2024,"Lens","Ligue 1","Stijn Spierings","NED","MF","27",1996,1.3,59,59,0,0,0,1,1,0,0,0,0,0,50,0,2,"https://fbref.com/en/players/a08985b8/Stijn-Spierings"
2024,"Lens","Ligue 1","Adrien Thomasson","FRA","MF","29",1993,13.3,679,638,38,18,1,1,47,2,18,2,11,0,506,3,31,"https://fbref.com/en/players/c76b7567/Adrien-Thomasson"
2024,"Lens","Ligue 1","Elye Wahi","FRA","FW","20",2003,18.8,295,258,36,0,1,1,10,0,0,0,0,0,214,1,8,"https://fbref.com/en/players/0d7b6576/Elye-Wahi"
2024,"Lens","Ligue 1","Abduqodir Xusanov","UZB","DF","19",2004,9,439,426,13,8,0,2,2,0,0,0,0,0,383,0,1,"https://fbref.com/en/players/d17ce930/Abduqodir-Xusanov"
2024,"Leverkusen","Bundesliga","Amine Adli","MAR","MF,FW","23",2000,10,459,447,11,2,2,1,23,7,0,0,0,0,367,1,10,"https://fbref.com/en/players/dcfb17f4/Amine-Adli"
2024,"Leverkusen","Bundesliga","Nadiem Amiri","GER","MF","26",1996,1,100,98,2,1,0,0,1,0,1,0,0,0,92,0,2,"https://fbref.com/en/players/555d5edd/Nadiem-Amiri"
2024,"Leverkusen","Bundesliga","Robert Andrich","GER","MF,DF","28",1994,18.8,1494,1458,34,32,5,4,14,2,0,0,0,0,1346,2,10,"https://fbref.com/en/players/e0b113a7/Robert-Andrich"
2024,"Leverkusen","Bundesliga","Arthur","BRA","DF","20",2003,2,109,96,13,0,0,0,7,12,1,0,0,0,88,0,3,"https://fbref.com/en/players/8a958856/Arthur"
2024,"Leverkusen","Bundesliga","Victor Boniface","NGA","FW","22",2000,17.2,385,367,15,1,4,3,3,5,0,0,0,0,278,3,17,"https://fbref.com/en/players/b146275b/Victor-Boniface"
2024,"Leverkusen","Bundesliga","Jeremie Frimpong","NED","DF","22",2000,25,1026,919,103,3,4,4,93,100,0,0,0,0,797,4,38,"https://fbref.com/en/players/74f2e748/Jeremie-Frimpong"
2024,"Leverkusen","Bundesliga","Álex Grimaldo","ESP","DF","27",1995,30.9,2148,1801,338,35,5,11,202,192,111,60,17,1,1762,9,49,"https://fbref.com/en/players/b1f4086c/Alex-Grimaldo"
2024,"Leverkusen","Bundesliga","Piero Hincapié","ECU","DF","21",2002,16.5,1435,1375,58,18,2,5,8,30,0,0,0,0,1307,2,8,"https://fbref.com/en/players/0c7a48f8/Piero-Hincapie"
2024,"Leverkusen","Bundesliga","Adam Hložek","CZE","MF,FW","21",2002,5.1,152,151,1,0,0,0,0,1,0,0,0,0,123,0,4,"https://fbref.com/en/players/5521f419/Adam-Hlozek"
2024,"Leverkusen","Bundesliga","Jonas Hofmann","GER","MF","31",1992,24.5,1530,1355,169,28,7,10,126,33,97,47,23,1,1214,6,43,"https://fbref.com/en/players/2903a856/Jonas-Hofmann"
2024,"Leverkusen","Bundesliga","Lukáš Hrádecký","FIN","GK","33",1989,33,886,695,186,41,0,2,0,0,0,0,0,0,706,5,1,"https://fbref.com/en/players/ad3389d5/Lukas-Hradecky"
2024,"Leverkusen","Bundesliga","Borja Iglesias","ESP","FW","30",1993,2.8,75,74,0,0,0,0,1,0,0,0,0,0,58,1,3,"https://fbref.com/en/players/75645f0e/Borja-Iglesias"
2024,"Leverkusen","Bundesliga","Odilon Kossonou","CIV","DF","22",2001,20.1,1428,1339,88,31,4,7,2,57,0,0,0,0,1274,1,17,"https://fbref.com/en/players/1f3afdcb/Odilon-Kossonou"
2024,"Leverkusen","Bundesliga","Matej Kovar","CZE","GK","23",2000,1,17,16,1,1,0,0,0,0,0,0,0,0,17,0,0,"https://fbref.com/en/players/bc67a0e1/Matej-Kovar"
2024,"Leverkusen","Bundesliga","Noah Mbamba","BEL","MF","18",2005,0.2,20,20,0,0,0,0,1,0,0,0,0,0,19,0,0,"https://fbref.com/en/players/e75129bd/Noah-Mbamba"
2024,"Leverkusen","Bundesliga","Exequiel Palacios","ARG","MF","24",1998,20.3,2023,1967,51,28,7,9,6,10,2,0,0,0,1856,5,23,"https://fbref.com/en/players/e82adcab/Exequiel-Palacios"
2024,"Leverkusen","Bundesliga","Gustavo Puerta","COL","DF,MF","20",2003,0.5,42,40,2,1,0,0,1,0,1,0,1,0,39,0,0,"https://fbref.com/en/players/2c08cab0/Gustavo-Puerta"
2024,"Leverkusen","Bundesliga","Patrik Schick","CZE","FW","27",1996,11.8,231,220,11,0,1,1,1,2,0,0,0,0,184,0,5,"https://fbref.com/en/players/5d4f7d61/Patrik-Schick"
2024,"Leverkusen","Bundesliga","Josip Stanišić","CRO","DF","23",2000,14,1077,1018,54,17,1,6,16,37,0,0,0,0,961,5,12,"https://fbref.com/en/players/7ed08d5c/Josip-Stanisic"
2024,"Leverkusen","Bundesliga","Jonathan Tah","GER","DF","27",1996,29.2,2193,2156,33,26,1,7,3,1,0,0,0,0,2070,4,6,"https://fbref.com/en/players/bd142efb/Jonathan-Tah"
2024,"Leverkusen","Bundesliga","Edmond Tapsoba","BFA","DF","24",1999,23.2,1973,1896,72,40,5,11,5,10,0,0,0,0,1795,5,10,"https://fbref.com/en/players/a73c8f95/Edmond-Tapsoba"
2024,"Leverkusen","Bundesliga","Nathan Tella","NGA","DF,MF","24",1999,9.1,351,323,28,0,1,4,27,27,1,0,0,0,279,0,14,"https://fbref.com/en/players/f1e94cd6/Nathan-Tella"
2024,"Leverkusen","Bundesliga","Florian Wirtz","GER","MF","20",2003,26.4,1855,1764,77,13,23,7,36,35,22,6,1,0,1540,14,54,"https://fbref.com/en/players/e7fcf289/Florian-Wirtz"
2024,"Leverkusen","Bundesliga","Granit Xhaka","SUI","MF","30",1992,31.3,3292,3221,65,39,12,17,10,17,0,0,0,0,3020,6,27,"https://fbref.com/en/players/e61b8aee/Granit-Xhaka"
2024,"Lille","Ligue 1","Benjamin André","FRA","MF","32",1990,28.6,1919,1855,58,57,5,19,19,1,0,0,0,0,1598,6,34,"https://fbref.com/en/players/ef9c1c95/Benjamin-Andre"
2024,"Lille","Ligue 1","Hákon Arnar Haraldsson","ISL","FW,MF","20",2003,14.3,549,525,21,6,3,4,7,4,2,1,0,0,451,3,13,"https://fbref.com/en/players/e2ae54db/Hakon-Arnar-Haraldsson"
2024,"Lille","Ligue 1","Carlos Baleba","CMR","MF","19",2004,0.7,45,45,0,0,0,0,0,0,0,0,0,0,39,0,0,"https://fbref.com/en/players/a1390d2f/Carlos-Baleba"
2024,"Lille","Ligue 1","Nabil Bentaleb","ALG","MF","28",1994,21.9,1454,1405,45,42,4,18,6,2,1,1,0,0,1248,4,15,"https://fbref.com/en/players/3189f61a/Nabil-Bentaleb"
2024,"Lille","Ligue 1","Ayyoub Bouaddi","FRA","MF","15",2007,1.5,115,115,0,0,0,0,2,0,0,0,0,0,103,0,3,"https://fbref.com/en/players/8006228f/Ayyoub-Bouaddi"
2024,"Lille","Ligue 1","Rémy Cabella","FRA","FW,MF","33",1990,16.4,908,803,98,31,3,1,51,22,36,8,12,0,732,7,15,"https://fbref.com/en/players/148e136f/Remy-Cabella"
2024,"Lille","Ligue 1","Ivan Cavaleiro","POR","FW","29",1993,8.6,282,267,15,4,0,1,29,0,11,6,0,0,207,0,6,"https://fbref.com/en/players/979b811d/Ivan-Cavaleiro"
2024,"Lille","Ligue 1","Lucas Chevalier","FRA","GK","21",2001,33,1186,956,226,103,1,3,0,0,0,0,0,0,914,4,0,"https://fbref.com/en/players/b3d76d84/Lucas-Chevalier"
2024,"Lille","Ligue 1","Trévis Dago","CIV","FW,MF","18",2005,0.3,4,4,0,0,0,0,1,0,0,0,0,0,2,0,0,"https://fbref.com/en/players/011b2a32/Trevis-Dago"
2024,"Lille","Ligue 1","Jonathan David","CAN","FW","23",2000,29.2,655,610,40,2,0,0,2,0,0,0,0,0,537,5,18,"https://fbref.com/en/players/ce50fd99/Jonathan-David"
2024,"Lille","Ligue 1","Bafodé Diakité","FRA","DF","22",2001,18.8,1311,1209,102,45,0,3,3,49,0,0,0,0,1206,0,11,"https://fbref.com/en/players/1bfb6fef/Bafode-Diakite"
2024,"Lille","Ligue 1","Ichem Ferrah","FRA","FW","17",2005,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"https://fbref.com/en/players/307581ff/Ichem-Ferrah"
2024,"Lille","Ligue 1","Tiago Fonseca Morais","POR","FW","19",2003,0.5,15,13,2,0,0,0,1,0,2,1,0,0,11,0,0,"https://fbref.com/en/players/a951ca82/Tiago-Fonseca-Morais"
2024,"Lille","Ligue 1","Angel Gomes","ENG","MF","22",2000,28.6,1751,1683,63,34,10,22,45,4,24,13,3,0,1566,5,25,"https://fbref.com/en/players/645a3363/Angel-Gomes"
2024,"Lille","Ligue 1","Gabriel Gudmundsson","SWE","DF,FW","24",1999,14.1,560,479,80,11,0,0,36,68,1,0,0,0,437,1,24,"https://fbref.com/en/players/d5d22a58/Gabriel-Gudmundsson"
2024,"Lille","Ligue 1","Andrej Ilic","SRB","FW","23",2000,0.1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"https://fbref.com/en/players/cd2cb5bb/Andrej-Ilic"
2024,"Lille","Ligue 1","Ismaily","BRA","DF","33",1990,27.4,1505,1278,225,27,0,4,29,198,0,0,0,0,1262,2,25,"https://fbref.com/en/players/cf182add/Ismaily"
2024,"Lille","Ligue 1","Aaron Malouda","FRA","FW","17",2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/4fe2648c/Aaron-Malouda"
2024,"Lille","Ligue 1","Vito Mannone","ITA","GK","35",1988,1,38,33,5,4,0,0,0,0,0,0,0,0,27,0,0,"https://fbref.com/en/players/c4173f1a/Vito-Mannone"
2024,"Lille","Ligue 1","Ignacio Miramon","ARG","MF","20",2003,0.4,32,32,0,0,0,0,0,0,0,0,0,0,28,0,1,"https://fbref.com/en/players/e43a4083/Ignacio-Miramon"
2024,"Lille","Ligue 1","Adam Ounas","ALG","FW","26",1996,4.6,194,181,12,2,2,1,22,2,8,5,1,0,138,1,4,"https://fbref.com/en/players/ed90babd/Adam-Ounas"
2024,"Lille","Ligue 1","Alexsandro Ribeiro","BRA","DF","23",1999,24.7,1804,1706,96,65,3,12,2,6,0,0,0,0,1615,2,9,"https://fbref.com/en/players/102c9665/Alexsandro-Ribeiro"
2024,"Lille","Ligue 1","Tiago santos","POR","DF","21",2002,26.3,1396,1129,266,58,1,9,83,208,0,0,0,0,1113,1,30,"https://fbref.com/en/players/3eeebc87/Tiago-santos"
2024,"Lille","Ligue 1","Samuel Umtiti","FRA","DF","29",1993,2.1,165,157,8,6,0,1,0,1,0,0,0,0,156,0,1,"https://fbref.com/en/players/3eed9821/Samuel-Umtiti"
2024,"Lille","Ligue 1","Alan Virginius","FRA","FW","20",2003,0.8,17,17,0,0,0,0,1,0,0,0,0,0,14,0,0,"https://fbref.com/en/players/01becd60/Alan-Virginius"
2024,"Lille","Ligue 1","Yusuf Yazıcı","TUR","MF,FW","26",1997,14.6,489,457,29,10,1,1,19,1,7,2,4,0,377,3,14,"https://fbref.com/en/players/f5c8b425/Yusuf-Yazici"
2024,"Lille","Ligue 1","Leny Yoro","FRA","DF","17",2005,29.7,1880,1796,83,47,0,12,1,4,0,0,0,0,1731,1,4,"https://fbref.com/en/players/6763f716/Leny-Yoro"
2024,"Lille","Ligue 1","Edon Zhegrova","KVX","FW","24",1999,25.4,1043,905,137,24,1,3,174,28,85,34,30,0,764,1,33,"https://fbref.com/en/players/34a88e3e/Edon-Zhegrova"
2024,"Liverpool","Premier League","Thiago Alcántara","ESP","MF","32",1991,0.1,10,9,1,1,0,0,0,0,0,0,0,0,7,0,0,"https://fbref.com/en/players/77e84962/Thiago-Alcantara"
2024,"Liverpool","Premier League","Trent Alexander-Arnold","ENG","DF","24",1998,23.9,2062,1705,346,77,22,32,168,198,71,10,52,0,1553,11,23,"https://fbref.com/en/players/cd1acf9d/Trent-Alexander-Arnold"
2024,"Liverpool","Premier League","Alisson","BRA","GK","30",1992,28,1142,983,154,38,0,5,0,0,0,0,0,0,985,5,3,"https://fbref.com/en/players/7a2e46a8/Alisson"
2024,"Liverpool","Premier League","Stefan Bajcetic","ESP","MF","18",2004,0.3,10,10,0,0,0,0,0,0,0,0,0,0,7,0,1,"https://fbref.com/en/players/32e8417f/Stefan-Bajcetic"
2024,"Liverpool","Premier League","Owen Beck","WAL","DF","20",2002,0.1,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,"https://fbref.com/en/players/a011a1e9/Owen-Beck"
2024,"Liverpool","Premier League","Conor Bradley","NIR","DF","20",2003,8.4,530,445,85,10,3,1,18,75,0,0,0,0,419,0,16,"https://fbref.com/en/players/bbd67769/Conor-Bradley"
2024,"Liverpool","Premier League","Bobby Clark","ENG","MF","18",2005,1,49,49,0,0,0,0,0,0,0,0,0,0,38,0,2,"https://fbref.com/en/players/73341ace/Bobby-Clark"
2024,"Liverpool","Premier League","Jayden Danns","ENG","FW","17",2006,0.1,7,7,0,0,1,0,0,0,0,0,0,0,5,0,0,"https://fbref.com/en/players/003cf4d1/Jayden-Danns"
2024,"Liverpool","Premier League","Luis Díaz","COL","FW","26",1997,29.2,1075,1040,29,4,4,11,26,24,0,0,0,0,898,6,29,"https://fbref.com/en/players/4a1a9578/Luis-Diaz"
2024,"Liverpool","Premier League","Ben Doak","SCO","FW","17",2005,0.2,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0,"https://fbref.com/en/players/733f1a7d/Ben-Doak"
2024,"Liverpool","Premier League","Harvey Elliott","ENG","MF,FW","20",2003,15,986,932,44,4,3,8,62,10,19,9,7,0,825,10,17,"https://fbref.com/en/players/b9e1436c/Harvey-Elliott"
2024,"Liverpool","Premier League","Wataru Endo","JPN","MF","30",1993,19.1,1315,1295,16,13,5,1,4,2,0,0,0,0,1157,4,19,"https://fbref.com/en/players/c149016b/Wataru-Endo"
2024,"Liverpool","Premier League","Cody Gakpo","NED","FW,MF","24",1999,18.3,564,547,15,5,1,2,21,6,0,0,0,0,436,2,15,"https://fbref.com/en/players/1971591f/Cody-Gakpo"
2024,"Liverpool","Premier League","Joe Gomez","ENG","DF","26",1997,19.8,1345,1172,169,14,3,9,39,153,0,0,0,0,1114,4,29,"https://fbref.com/en/players/7a11550b/Joe-Gomez"
2024,"Liverpool","Premier League","Kaide Gordon","ENG","FW","18",2004,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,"https://fbref.com/en/players/19a9cb70/Kaide-Gordon"
2024,"Liverpool","Premier League","Ryan Gravenberch","NED","MF","21",2002,12.5,504,492,9,3,4,2,4,4,0,0,0,0,415,3,14,"https://fbref.com/en/players/b8e740fb/Ryan-Gravenberch"
2024,"Liverpool","Premier League","Curtis Jones","ENG","MF","22",2001,13,776,749,25,4,4,2,4,20,1,0,0,0,707,2,5,"https://fbref.com/en/players/4fb9c88f/Curtis-Jones"
2024,"Liverpool","Premier League","Diogo Jota","POR","FW","26",1996,12.7,394,393,1,0,5,1,9,1,0,0,0,0,287,0,22,"https://fbref.com/en/players/178ae8f8/Diogo-Jota"
2024,"Liverpool","Premier League","Caoimhín Kelleher","IRL","GK","24",1998,10,442,401,38,10,0,0,0,0,0,0,0,0,359,3,0,"https://fbref.com/en/players/62d7ef38/Caoimhin-Kelleher"
2024,"Liverpool","Premier League","Ibrahima Konaté","FRA","DF","24",1999,17.5,1463,1426,35,24,5,6,1,11,0,0,0,0,1286,2,8,"https://fbref.com/en/players/5ed9b537/Ibrahima-Konate"
2024,"Liverpool","Premier League","Alexis Mac Allister","ARG","MF","24",1998,28.9,1967,1900,61,38,14,11,32,2,11,2,9,0,1704,6,32,"https://fbref.com/en/players/83d074ff/Alexis-Mac-Allister"
2024,"Liverpool","Premier League","Joël Matip","CMR","DF","31",1991,8.7,564,559,4,4,0,0,0,0,0,0,0,0,494,1,4,"https://fbref.com/en/players/b217ef29/Joel-Matip"
2024,"Liverpool","Premier League","James McConnell","ENG","MF","18",2004,0,6,6,0,0,0,0,0,0,0,0,0,0,5,0,1,"https://fbref.com/en/players/bf973eeb/James-McConnell"
2024,"Liverpool","Premier League","Darwin Núñez","URU","FW","24",1999,22.7,493,472,17,2,6,1,19,5,0,0,0,0,341,4,18,"https://fbref.com/en/players/4d77b365/Darwin-Nunez"
2024,"Liverpool","Premier League","Jarell Quansah","ENG","DF","20",2003,13.2,1172,1147,22,16,1,5,0,4,0,0,0,0,1038,3,2,"https://fbref.com/en/players/4125cb98/Jarell-Quansah"
2024,"Liverpool","Premier League","Andrew Robertson","SCO","DF","29",1994,18.8,1547,1297,240,41,0,7,184,109,90,34,53,0,1248,10,29,"https://fbref.com/en/players/2e4f5f03/Andrew-Robertson"
2024,"Liverpool","Premier League","Mohamed Salah","EGY","FW","31",1992,28.2,1010,968,28,4,18,3,41,20,0,0,0,0,737,14,42,"https://fbref.com/en/players/e342ad68/Mohamed-Salah"
2024,"Liverpool","Premier League","Dominik Szoboszlai","HUN","MF","22",2000,23.4,1550,1376,167,34,3,16,113,31,66,24,28,2,1280,7,24,"https://fbref.com/en/players/934e1968/Dominik-Szoboszlai"
2024,"Liverpool","Premier League","Kostas Tsimikas","GRE","DF","27",1996,7.5,500,389,110,14,0,1,72,67,29,7,22,0,383,1,10,"https://fbref.com/en/players/f315ca93/Kostas-Tsimikas"
